feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
T323	E1	CRC	0.00162089286803674	0.00169392774637227	128	7	0.340458039469133	0.635518965203625
T331	E1	CRC	0.000109557249034794	0.000130478440103378	128	1	0.402690588550675	0.635518965203625
T340	E1	CRC	0.000305394637959258	0.000316116333648935	128	2	0.335853232162374	0.635518965203625
T348	E1	CRC	0.00066097933383293	0.000787200784785152	128	1	0.402690588550684	0.635518965203625
T353	E1	CRC	0.0012239707340712	0.00120915346682466	128	4	0.313356400665711	0.635518965203625
T356	E1	CRC	0.00112696868697757	0.00117785390926458	128	8	0.340501253643865	0.635518965203625
T361	E1	CRC	5.54667123490936e-05	6.60587060074324e-05	128	1	0.402690588550676	0.635518965203625
T369	E1	CRC	0.00012992662540413	0.000154737578389203	128	1	0.402690588550676	0.635518965203625
T389	E1	CRC	0.000471448054660117	0.000561476372433269	128	1	0.402690588550677	0.635518965203625
T392	E1	CRC	0.000335995059236273	0.000400157101404289	128	1	0.402690588550675	0.635518965203625
T393	E1	CRC	0.000117543634232059	0.000139989915535487	128	1	0.402690588550677	0.635518965203625
T395	E1	CRC	0.000678774357829437	0.000808393969107693	128	1	0.402690588550676	0.635518965203625
T398	E1	CRC	0.000155123378580509	0.000175071600544104	128	5	0.377274888123663	0.635518965203625
T400	E1	CRC	7.73978709176387e-05	9.21778663997749e-05	128	1	0.402690588550676	0.635518965203625
T404	E1	CRC	-0.000200797905999619	0.000231189314395298	128	8	0.386748370749459	0.635518965203625
T409	E1	CRC	0.00158907940305422	0.00184332871872226	128	6	0.390286423784077	0.635518965203625
T419	E1	CRC	0.00134246060406517	0.00157298659278961	128	3	0.395031040188588	0.635518965203625
T420	E1	CRC	0.00011234477582925	0.00013379827654589	128	1	0.402690588550676	0.635518965203625
T421	E1	CRC	0.000449974594003358	0.000443648646290573	128	2	0.312402905062935	0.635518965203625
T427	E1	CRC	0.003781331875132	0.00450341980039782	128	1	0.402690588550676	0.635518965203625
T429	E1	CRC	0.000905000446438876	0.00107782047819313	128	1	0.402690588550676	0.635518965203625
T430	E1	CRC	0.000359848687380516	0.000350774239387115	128	2	0.306918416205322	0.635518965203625
T434	E1	CRC	0.000486458694313871	0.000521351098261245	128	2	0.352566798006458	0.635518965203625
T436	E1	CRC	0.00086388709267814	0.000990922618566149	128	6	0.384975248445442	0.635518965203625
T438	E1	CRC	0.00220010006404089	0.00224139764924104	128	2	0.32819023588026	0.635518965203625
T454	E1	CRC	0.000153664413167685	0.000183008364176367	128	1	0.402690588550676	0.635518965203625
T96	E1	CRC	-0.00787986186874066	0.0094602276654281	128	18	0.406451087859989	0.637001342674982
T317	E1	CRC	0.000662150948372174	0.000795144471834662	128	7	0.406565373089792	0.637001342674982
T39	E1	CRC	-0.000962154005591774	0.00117075303606785	128	8	0.412728950312653	0.639729872984612
T176	E1	CRC	-0.00844887697483779	0.0102188121053453	128	93	0.409915470006756	0.639729872984612
T375	E1	CRC	-0.00336609624442874	0.00409484101318948	128	9	0.412610704649248	0.639729872984612
T119	E1	CRC	-0.00507826852658544	0.00631650013774677	128	57	0.42292925598245	0.653207462976453
T385	E1	CRC	0.000717278782475985	0.000899212402827037	128	10	0.426560141669017	0.656479083277849
T77	E1	CRC	0.0012304184085259	0.00155778081901622	128	18	0.431097349533691	0.661117490097604
