feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
T231	X3	X3	7.1281371490825e-05	4.31444948559306e-05	157	21	0.10062308282278	0.645617462789027
T251	E1	CRC	0.000740669982871585	0.000447783543132751	157	15	0.10023056482118	0.645617462789027
T264	X2	X2	3.25159129919597e-05	1.96051895620479e-05	157	19	0.0993271901536108	0.645617462789027
T309	X1	male	-0.000338114007145531	0.000204296660889746	157	2	0.100040559757744	0.645617462789027
T315	E1	CRC	-0.000355078320226262	0.000213996763127735	157	11	0.0991790904855627	0.645617462789027
T321	X1	male	0.00377251316022079	0.00227579118339642	157	4	0.0995020466335331	0.645617462789027
T352	X1	male	-0.000523102232886479	0.000313930536342281	157	7	0.0977688744011768	0.645617462789027
T395	X3	X3	0.000365924299827431	0.000217587099937183	157	2	0.094728716051439	0.645617462789027
T408	X2	X2	1.45483497726635e-05	8.76027201929242e-06	157	4	0.0988870017230222	0.645617462789027
T437	X3	X3	-0.00061608157385321	0.000369836004112819	157	9	0.0978637739345889	0.645617462789027
T448	X1	male	0.00102483948454303	0.000617364260082478	157	6	0.0990269689830634	0.645617462789027
T456	X3	X3	6.93814853320455e-05	4.14566549443016e-05	157	8	0.0963232454988603	0.645617462789027
T124	E1	CRC	-0.00134947749398547	0.000819531467325615	157	12	0.101752788814602	0.649545199830198
T31	E1	CRC	0.0194349011975275	0.0118165378334115	157	143	0.102149845478082	0.649854307068753
T368	X3	X3	6.78398792154961e-05	4.14183523355137e-05	157	6	0.103563078259901	0.650614009961299
T398	X1	male	0.000308062107253969	0.000188137732510669	157	8	0.103665429698769	0.650614009961299
T413	E1	CRC	0.00634964418833985	0.00387606078452352	157	8	0.103510639853508	0.650614009961299
T415	X2	X2	0.000219580753847273	0.000133866048259066	157	15	0.103066052128742	0.650614009961299
T10	X1	male	-0.00914664987408884	0.00561870817368438	157	146	0.105674784303935	0.652244364048128
T183	X2	X2	9.33190843430995e-05	5.71571847009672e-05	157	28	0.104663221980538	0.652244364048128
T314	X1	male	-0.000204810483261731	0.000125691812525342	157	2	0.105341090563378	0.652244364048128
T394	E1	CRC	-0.000357785042904049	0.000219483034166417	157	2	0.105201258688583	0.652244364048128
T442	X1	male	0.000959192032205971	0.000588539757710252	157	5	0.105273906136866	0.652244364048128
T9	X1	male	-0.0211360078257211	0.0130467852359476	157	124	0.107357546643047	0.653066304694111
T14	X1	male	0.0165515203048611	0.0102456942029913	157	144	0.108340666667784	0.653066304694111
T42	X2	X2	4.62502363824637e-05	2.84909555392553e-05	157	10	0.106646854241315	0.653066304694111
T115	X2	X2	-0.000643978612119404	0.000398108992638317	157	127	0.107879523815389	0.653066304694111
T129	X1	male	-0.00787432508584949	0.00486962385221042	157	103	0.108001390394174	0.653066304694111
T251	X2	X2	2.75183892571095e-05	1.69844682514015e-05	157	15	0.107316156474529	0.653066304694111
T266	E1	CRC	-0.00561100225613085	0.0034759941272039	157	6	0.108610812475952	0.653066304694111
T436	X3	X3	8.50856577595568e-05	5.23850864837167e-05	157	1	0.106453664882979	0.653066304694111
T122	E1	CRC	0.0130886371810019	0.00813972899556744	157	123	0.109967658376114	0.659098762743009
T86	X1	male	0.0325060469104215	0.0202807873100009	157	135	0.11111090014751	0.662097605228185
T176	X3	X3	0.00254733825071201	0.00158960793282688	157	103	0.111178406886492	0.662097605228185
T107	X3	X3	-0.00283388816673822	0.00177668817653587	157	123	0.112836596635066	0.662795174287041
T170	X3	X3	-0.0007381196932727	0.000463066494233889	157	120	0.113073425656266	0.662795174287041
T173	E1	CRC	-0.00300187705042824	0.00188091294506552	157	13	0.112629028019527	0.662795174287041
T348	X1	male	-0.00128205107804373	0.000802277663248246	157	4	0.112172646066992	0.662795174287041
T405	E1	CRC	0.00157601932778717	0.000988186440636953	157	11	0.112876739136387	0.662795174287041
T331	E1	CRC	-0.000256484841020673	0.000161753807641615	157	2	0.114953187598221	0.671701384586468
T296	X1	male	-0.00111938594959852	0.000708582333902619	157	33	0.116298038127362	0.677436072091886
T7	X1	male	0.00460272739692721	0.00305574994800439	157	7	0.134134060615134	0.679310127383144
T16	E1	CRC	-0.0279259455598978	0.0184365613814661	157	51	0.131979971009124	0.679310127383144
T17	X3	X3	-0.00225326937546843	0.00145562072173733	157	157	0.123763203949605	0.679310127383144
T22	E1	CRC	-0.0221878941527349	0.0145894078778399	157	125	0.130438074406601	0.679310127383144
T55	X2	X2	0.000116444323567147	7.61912921113068e-05	157	95	0.128568684552833	0.679310127383144
T57	X2	X2	0.000176625255039251	0.000115585945591206	157	104	0.128625617584354	0.679310127383144
T58	X1	male	-0.00151552565964244	0.000972231466211743	157	87	0.121176799217428	0.679310127383144
T58	X3	X3	0.00018315712410621	0.000120749375916806	157	87	0.131440900641345	0.679310127383144
T60	E1	CRC	-0.00179628470958058	0.00115072529059307	157	89	0.120659020401689	0.679310127383144
T69	X2	X2	6.18338069939925e-05	3.94203593909349e-05	157	15	0.118882471507392	0.679310127383144
T70	X3	X3	0.000138151664289531	9.18823528314981e-05	157	37	0.134822703077184	0.679310127383144
T79	E1	CRC	-0.000889912720651396	0.000590399594747705	157	33	0.133863872886074	0.679310127383144
T88	X2	X2	-4.82118668427069e-05	3.12110484513004e-05	157	59	0.124553182451497	0.679310127383144
T92	X1	male	0.0010960144715531	0.000707982478894579	157	34	0.123738411692039	0.679310127383144
T97	E1	CRC	0.0380584403944024	0.0252153848086394	157	128	0.133345341255986	0.679310127383144
T110	X2	X2	0.00010449788389573	6.80433063006579e-05	157	2	0.126733420333331	0.679310127383144
T117	E1	CRC	0.0114691026674478	0.0074516144740068	157	143	0.125904606787472	0.679310127383144
T119	X3	X3	-0.00116118043866992	0.00077195864817067	157	122	0.134660819292504	0.679310127383144
T120	X3	X3	-0.000812186080065784	0.0005278304816864	157	85	0.126006660472063	0.679310127383144
T121	X2	X2	-0.000134869088199512	8.61548108406718e-05	157	39	0.11961844885582	0.679310127383144
T122	X2	X2	-0.000469233672364819	0.000308740619927699	157	123	0.130686833933447	0.679310127383144
T132	X2	X2	-0.000367640493844505	0.000239305348234783	157	133	0.126604345364334	0.679310127383144
T140	X1	male	-0.000397458285739614	0.000258713932514628	157	18	0.126603650383233	0.679310127383144
T149	X1	male	0.0016567267966008	0.00107642598254958	157	49	0.12591527697264	0.679310127383144
T161	X2	X2	0.000114751462009033	7.64666597949979e-05	157	32	0.135570476065735	0.679310127383144
T193	E1	CRC	-0.00144975518465785	0.000953357054024817	157	22	0.1304726333936	0.679310127383144
T197	E1	CRC	0.00501819946470984	0.00319869404747644	157	91	0.118823676857439	0.679310127383144
T226	X1	male	0.00093982021568342	0.000616392919914073	157	5	0.129465592738351	0.679310127383144
T228	E1	CRC	-0.00354075363958579	0.00230274300134724	157	21	0.126275697620877	0.679310127383144
T258	E1	CRC	-0.000249459890212929	0.000166035902695142	157	3	0.135112793658143	0.679310127383144
T260	X1	male	-0.00402140556586501	0.00265724913648371	157	38	0.13231783669155	0.679310127383144
T276	X1	male	0.00050950511412006	0.000335885393801192	157	3	0.131424585480787	0.679310127383144
T276	X2	X2	1.99183536500209e-05	1.32569678612545e-05	157	3	0.135103411186247	0.679310127383144
T284	X1	male	-0.0127583147797512	0.00848353051331055	157	11	0.134740108292552	0.679310127383144
T309	X2	X2	1.24604693370276e-05	8.06332849704095e-06	157	2	0.124403090035894	0.679310127383144
T314	X3	X3	2.45283048498632e-05	1.5610694004201e-05	157	2	0.118260005924868	0.679310127383144
T320	E1	CRC	-0.000356128652711613	0.000234691063085875	157	4	0.131289803858409	0.679310127383144
T327	X1	male	-0.00577503264133509	0.00380792774953235	157	34	0.131505416532219	0.679310127383144
T335	X2	X2	0.000190965771299048	0.000122173411292364	157	14	0.120171538119168	0.679310127383144
T343	X1	male	-0.00442451694058126	0.00284593988776816	157	9	0.12215886213599	0.679310127383144
T378	E1	CRC	0.0026599916386023	0.0017721813891513	157	8	0.1354936516219	0.679310127383144
T392	X2	X2	-2.36849911164841e-05	1.50213035779332e-05	157	6	0.116985858717222	0.679310127383144
T413	X1	male	0.00562598467154121	0.00372495748642052	157	8	0.133086558691156	0.679310127383144
T414	X3	X3	0.000378229584586869	0.000251705707745268	157	12	0.135055954813189	0.679310127383144
T422	X1	male	-0.000663707525395249	0.000435118998157681	157	8	0.129306654686433	0.679310127383144
T424	E1	CRC	0.000734086988556893	0.000471845401099022	157	4	0.121896566048523	0.679310127383144
T453	E1	CRC	-0.000295290030482182	0.000188119041547369	157	4	0.118620971711971	0.679310127383144
T455	E1	CRC	0.000400161217607803	0.000258463913025075	157	5	0.123702976423687	0.679310127383144
T458	E1	CRC	-0.00117154890208208	0.000755848265418669	157	4	0.123282317622634	0.679310127383144
T465	X1	male	0.00107286917317978	0.000685767769649916	157	7	0.119840868211798	0.679310127383144
T477	E1	CRC	0.000415290067597393	0.000271895307596345	157	4	0.128798497112155	0.679310127383144
T484	X3	X3	-0.0002018397574104	0.000132248072353474	157	6	0.129089104187843	0.679310127383144
T10	X3	X3	-0.00103964677583674	0.000697833313371986	157	146	0.138399300948455	0.684792219097403
T303	X2	X2	1.53554208720964e-05	1.03010279935962e-05	157	4	0.138176685529922	0.684792219097403
T398	X3	X3	3.48511436608918e-05	2.33663634397517e-05	157	8	0.137956287686559	0.684792219097403
T401	X3	X3	0.000430280312581011	0.000288888758655642	157	21	0.138501430579249	0.684792219097403
T476	E1	CRC	0.00175575805856165	0.00117719040168684	157	3	0.137963443299997	0.684792219097403
T108	X3	X3	0.000174420957155605	0.000117338612289687	157	63	0.139280634342026	0.685205005431759
T370	X1	male	0.00126150190012072	0.000848738437150308	157	13	0.139320116447766	0.685205005431759
T230	X1	male	-0.00328019419608402	0.00221544336140344	157	41	0.140837841372753	0.690846674523189
T158	E1	CRC	0.00946099041951474	0.00642878578567167	157	57	0.143235735395709	0.691721155842141
T234	X3	X3	9.55976971258385e-05	6.49602043850765e-05	157	9	0.143242685705508	0.691721155842141
T308	X2	X2	0.000111341460801346	7.55461134324759e-05	157	13	0.142653555068639	0.691721155842141
T409	E1	CRC	0.000711975895829969	0.00048222639427346	157	4	0.141951724952203	0.691721155842141
T428	X3	X3	0.00105401541307002	0.000715957493671755	157	6	0.143096689367237	0.691721155842141
T473	E1	CRC	0.000653671777641437	0.0004429750764476	157	3	0.142164869400685	0.691721155842141
T88	X1	male	-0.00115876392590069	0.000790779264891502	157	59	0.144948205565244	0.698148462980916
T61	X3	X3	-0.00201847177574051	0.00138716988363061	157	137	0.147759144670044	0.70020064907837
T64	X3	X3	-0.00123524887595304	0.00084812871244232	157	106	0.1473891446877	0.70020064907837
T78	X3	X3	0.0016395286142214	0.00112743109302005	157	36	0.148003785266565	0.70020064907837
T224	X3	X3	0.000630493603974612	0.000432964298657134	157	26	0.147448463279827	0.70020064907837
T264	X1	male	-0.00072418487926813	0.000496727221904295	157	19	0.146983363628106	0.70020064907837
T347	X2	X2	0.000116869381499173	8.00427719496131e-05	157	10	0.146385742188761	0.70020064907837
T351	X2	X2	0.000166217305254724	0.000114222136131447	157	25	0.147728645533096	0.70020064907837
T48	X3	X3	0.000317552880644535	0.000218884665112914	157	99	0.14895807627353	0.701156197408739
T390	X1	male	0.000405108089582957	0.000279073023142656	157	9	0.148723664328971	0.701156197408739
T7	X3	X3	0.000514894890537434	0.000379518573511157	157	7	0.176940635616079	0.703019013036415
T22	X2	X2	-0.00075647877517916	0.00055337749389878	157	125	0.173691453517389	0.703019013036415
T27	X3	X3	0.0016414038004871	0.00121499635471746	157	146	0.178772002242093	0.703019013036415
T29	E1	CRC	-0.00509877609781979	0.00368097504895708	157	21	0.168084747719198	0.703019013036415
T49	E1	CRC	-0.00112488743613608	0.00081742870269625	157	9	0.170860347229715	0.703019013036415
T52	X1	male	0.0130474968004322	0.0093620378074647	157	131	0.165509543253585	0.703019013036415
T54	E1	CRC	-0.00195767443065038	0.00144664786178383	157	99	0.178039537501114	0.703019013036415
T58	E1	CRC	-0.00138745815911091	0.00101167013943141	157	87	0.172309448355374	0.703019013036415
T66	X3	X3	-0.00055925660641024	0.000407023123552114	157	113	0.171513813342867	0.703019013036415
T77	X2	X2	0.000134756362361916	9.69985880706881e-05	157	46	0.166840049382072	0.703019013036415
T94	X1	male	-0.00295849622671329	0.00210914584526886	157	151	0.162800927266796	0.703019013036415
T98	E1	CRC	-0.00883721370620422	0.00618355249993542	157	127	0.155068902471194	0.703019013036415
T100	E1	CRC	-0.0331345287218544	0.0243131445392391	157	70	0.175008082528316	0.703019013036415
T106	X1	male	0.000920801238242748	0.000674647655720644	157	15	0.174367654762753	0.703019013036415
T109	X1	male	0.0139421193828961	0.0102493287460713	157	142	0.175804592461458	0.703019013036415
T110	X1	male	-0.00247137589089402	0.00172398039819709	157	2	0.153815943054543	0.703019013036415
T111	X3	X3	-0.00272573573301979	0.00197395634977716	157	94	0.169407003956011	0.703019013036415
T118	X3	X3	0.00243543404947549	0.00170835057608593	157	148	0.156087923525559	0.703019013036415
T120	X2	X2	0.000227322909000483	0.000167738335651818	157	85	0.177411165237949	0.703019013036415
T137	X1	male	0.00163809214064924	0.00118443492130024	157	8	0.168742985961487	0.703019013036415
T139	E1	CRC	0.00612162508641796	0.00427085306968915	157	100	0.153867131261505	0.703019013036415
T141	E1	CRC	0.00787477414989097	0.00570485648454872	157	20	0.16955615805846	0.703019013036415
T160	X1	male	-0.00624292437308207	0.00458437132013416	157	56	0.175335290168442	0.703019013036415
T163	X2	X2	0.000271338120130925	0.000191450092651104	157	99	0.158503223387833	0.703019013036415
T165	E1	CRC	-0.00464137646406307	0.00329840010205052	157	47	0.161476577985315	0.703019013036415
T168	X2	X2	0.000115680844686247	8.01656629868817e-05	157	114	0.151127344195787	0.703019013036415
T177	X2	X2	-6.68304069989194e-05	4.83159339087181e-05	157	105	0.168687828919386	0.703019013036415
T180	X1	male	0.00220140993912204	0.0015856376159477	157	81	0.167118555410095	0.703019013036415
T195	E1	CRC	0.00965133284974776	0.0070604702845888	157	50	0.173712710624555	0.703019013036415
T196	X1	male	-0.0175938722455827	0.0127079757499361	157	101	0.168296946685405	0.703019013036415
T199	X2	X2	-0.000135559525754596	9.71765441106097e-05	157	30	0.165111248391566	0.703019013036415
T205	X1	male	-0.00058485829925731	0.000424911318486253	157	13	0.170769153308158	0.703019013036415
T206	X3	X3	-0.000724496369494363	0.000509599121469333	157	86	0.157217623413154	0.703019013036415
T210	E1	CRC	-0.0173068511846058	0.0127853583505058	157	35	0.177912941057438	0.703019013036415
T214	X1	male	0.0010509903959148	0.00075917979825523	157	36	0.168327081648363	0.703019013036415
T214	X2	X2	4.06932523952666e-05	2.99638578280672e-05	157	36	0.176505720535453	0.703019013036415
T216	X3	X3	5.36746631612156e-05	3.89689180500594e-05	157	19	0.170476994785668	0.703019013036415
T228	X1	male	-0.00299116426448083	0.00221297349526094	157	21	0.178549733265169	0.703019013036415
T232	X1	male	0.000198470534003171	0.000139543726525123	157	3	0.157048534092123	0.703019013036415
T232	X2	X2	7.88181131896855e-06	5.50761281057133e-06	157	3	0.154516649927936	0.703019013036415
T237	E1	CRC	0.000682066956586812	0.000500469658350724	157	37	0.174998615114018	0.703019013036415
T242	X3	X3	-0.000275836972909542	0.0002013621942195	157	9	0.172806884016507	0.703019013036415
T249	X1	male	0.0078505213967994	0.00572813189156731	157	12	0.172599616172735	0.703019013036415
T260	X2	X2	-0.000147352456554098	0.000104878232432344	157	38	0.162120878280027	0.703019013036415
T267	X1	male	-0.000554509354850778	0.000394077154140924	157	10	0.161491767955571	0.703019013036415
T280	X1	male	-0.000535448637662527	0.000377406525426127	157	19	0.158071951290044	0.703019013036415
T290	X3	X3	0.000716178067558592	0.000527448745255563	157	22	0.176588808211822	0.703019013036415
T292	X3	X3	-5.53934593088823e-05	4.00778005804106e-05	157	7	0.169008624659443	0.703019013036415
T294	E1	CRC	0.00211148644689645	0.00149772648787767	157	8	0.160698371667939	0.703019013036415
T302	X3	X3	-0.000170907915338426	0.000120428353103396	157	5	0.157953057910803	0.703019013036415
T318	X1	male	-0.000492450534495212	0.000353845729439483	157	4	0.166098420100366	0.703019013036415
T320	X1	male	0.000318118012004931	0.000225541930593121	157	4	0.160502035233486	0.703019013036415
T325	X1	male	-0.00394827288040368	0.00275940162009314	157	9	0.154583018843709	0.703019013036415
T325	X2	X2	0.000155516576587853	0.00010891006060097	157	9	0.155417083469686	0.703019013036415
T338	X2	X2	-7.86907456281849e-05	5.54932743766153e-05	157	17	0.158286115770947	0.703019013036415
T341	X3	X3	-3.39092504371517e-05	2.46541165004145e-05	157	7	0.171085960380031	0.703019013036415
T348	E1	CRC	0.00115558403236646	0.000834822142306897	157	4	0.168372388257302	0.703019013036415
T351	X3	X3	0.000487619648399447	0.000359428421053715	157	25	0.17695724736248	0.703019013036415
T353	X3	X3	0.000166473831647599	0.000121648250764225	157	9	0.173234012520667	0.703019013036415
T357	X2	X2	2.63782432113079e-05	1.94344064092967e-05	157	6	0.17675336341473	0.703019013036415
T361	X1	male	-0.000362885074853545	0.000256864311942079	157	15	0.159828708216689	0.703019013036415
T366	X2	X2	1.88365418702948e-05	1.35201392584947e-05	157	9	0.165641938422339	0.703019013036415
T381	X1	male	-0.00065209160744462	0.000470059137906437	157	15	0.167449692347843	0.703019013036415
T388	X3	X3	6.21046422646571e-05	4.31227050955227e-05	157	4	0.151927293667801	0.703019013036415
T389	X1	male	-0.00528786621522143	0.00366489582353712	157	12	0.15117804035248	0.703019013036415
T409	X1	male	-0.000665907937477158	0.000463427411837999	157	4	0.152851507401333	0.703019013036415
T418	X3	X3	0.000210326857093679	0.000152025641658671	157	6	0.168596091061625	0.703019013036415
T419	X2	X2	7.702132158474e-06	5.50328035217619e-06	157	1	0.163739757107914	0.703019013036415
T420	X3	X3	-7.09076679530028e-05	5.03302032435872e-05	157	5	0.160977244156621	0.703019013036415
T429	E1	CRC	0.00320719546769027	0.00225490950764457	157	3	0.157038486334503	0.703019013036415
T431	X1	male	0.002831706425741	0.00205501440452608	157	3	0.170298653585948	0.703019013036415
T443	X1	male	0.000908196850156742	0.000633290720786463	157	35	0.153655616015578	0.703019013036415
T444	E1	CRC	0.000239864094432178	0.000165868125506755	157	2	0.150259830198517	0.703019013036415
T445	E1	CRC	-0.000189218695144421	0.000131543276643812	157	1	0.152417146784225	0.703019013036415
T462	X2	X2	3.91678738490751e-05	2.79859896136653e-05	157	2	0.163739757107914	0.703019013036415
T475	E1	CRC	0.000105005643210059	7.70803777943132e-05	157	2	0.175176766450685	0.703019013036415
T480	X1	male	-0.0040053745916815	0.00278791145819677	157	3	0.152915646024093	0.703019013036415
T481	X3	X3	2.97821320191734e-05	2.07868940310108e-05	157	2	0.15404216952559	0.703019013036415
T302	X1	male	-0.00130396145702192	0.0009696467035312	157	5	0.180753553224809	0.707152017753605
T378	X3	X3	-0.000284384064561997	0.000211521313529789	157	8	0.180853466573595	0.707152017753605
T456	X1	male	-0.000448665136532947	0.000333794391190083	157	8	0.180961111839308	0.707152017753605
T47	E1	CRC	-0.00286796011703675	0.00218370533788686	157	47	0.191098944774003	0.707766664854708
T48	E1	CRC	-0.00244820676754209	0.00183387349203981	157	99	0.183928790848324	0.707766664854708
T52	X3	X3	-0.0015308389204851	0.00116274803053402	157	131	0.190018038121887	0.707766664854708
T83	X1	male	0.00462644982893963	0.00350182243381195	157	79	0.188488656270083	0.707766664854708
T111	X2	X2	0.000834872523775318	0.000627300173538824	157	94	0.185269296539334	0.707766664854708
T116	X3	X3	-0.00070718338533948	0.0005350507718627	157	110	0.188303232928686	0.707766664854708
T125	X2	X2	0.000230224072748605	0.000173688672243775	157	51	0.187048307617379	0.707766664854708
T145	X1	male	0.0114781044792541	0.00870356480391865	157	18	0.189278999016285	0.707766664854708
T164	X3	X3	-0.000167753235839454	0.00012758952817085	157	4	0.190614698403225	0.707766664854708
T168	X1	male	0.00268466215910572	0.00203111869648406	157	114	0.188285753717753	0.707766664854708
T171	E1	CRC	-0.00343775068875108	0.00262709981426802	157	91	0.192707616529495	0.707766664854708
T175	X3	X3	9.36064628022437e-05	7.137105943163e-05	157	9	0.19170415515735	0.707766664854708
T180	X2	X2	8.32955772008786e-05	6.25830932280933e-05	157	81	0.185249017594935	0.707766664854708
T181	X1	male	0.00435997094825702	0.00333322034741297	157	83	0.192889198361691	0.707766664854708
T222	X3	X3	-0.000234834373439434	0.000175610905074844	157	6	0.183195084882103	0.707766664854708
T258	X2	X2	-8.32838599487606e-06	6.29775605014224e-06	157	3	0.188062628200564	0.707766664854708
T265	X2	X2	4.40730945419613e-05	3.34844494829369e-05	157	11	0.190133163528471	0.707766664854708
T274	X3	X3	9.03654470892005e-05	6.78481685995128e-05	157	10	0.184947929732955	0.707766664854708
T293	X1	male	0.00734399672051949	0.00559158134020818	157	18	0.191079889302342	0.707766664854708
T295	E1	CRC	-0.00572956198912644	0.00431079267485251	157	54	0.185853602321729	0.707766664854708
T299	X1	male	0.000656086887286458	0.000496407550576597	157	4	0.188317467159682	0.707766664854708
T300	X1	male	0.00159364298987753	0.00120328969196282	157	19	0.18741010680306	0.707766664854708
T304	X3	X3	-4.5288779093474e-05	3.385357245692e-05	157	15	0.183018766069792	0.707766664854708
T306	X1	male	0.000419083905378765	0.000313478495480827	157	10	0.183312335346883	0.707766664854708
T360	X1	male	-0.00561956228629987	0.0042717741363567	157	8	0.190372788585967	0.707766664854708
T380	E1	CRC	0.000131551327722355	0.000100550424630825	157	2	0.192795712202889	0.707766664854708
T391	X3	X3	2.23133828247295e-05	1.6781915591838e-05	157	3	0.185692891876315	0.707766664854708
T397	X1	male	0.00419069540370844	0.00320214153877893	157	8	0.192658960570781	0.707766664854708
T470	X3	X3	-0.000578347337167509	0.000432198490335791	157	4	0.1828991422029	0.707766664854708
T472	E1	CRC	0.00270275827232678	0.00201484370278439	157	4	0.18183781936306	0.707766664854708
T481	X1	male	0.000219077045495125	0.000167368752909181	157	2	0.192580613629375	0.707766664854708
T23	X2	X2	0.000531590488499537	0.000408122234630687	157	54	0.194759281083418	0.708370626180138
T41	X2	X2	-0.000284238061282773	0.000218468261125154	157	126	0.195263357541468	0.708370626180138
T73	X2	X2	3.00326853652732e-05	2.31463738960369e-05	157	26	0.196474041703397	0.708370626180138
T120	X1	male	-0.00553780549847461	0.00424990522083349	157	85	0.194584035659161	0.708370626180138
T250	X2	X2	0.000112946252363113	8.68750454798028e-05	157	11	0.195587746167073	0.708370626180138
T300	X2	X2	6.1674961535366e-05	4.7492308592531e-05	157	19	0.196090529098968	0.708370626180138
T313	X2	X2	-3.25916130503571e-05	2.50309495839186e-05	157	25	0.194921191734023	0.708370626180138
T410	E1	CRC	0.0021380197011889	0.0016464828202748	157	5	0.196122384340651	0.708370626180138
T475	X1	male	-9.63112151093578e-05	7.40754973367489e-05	157	2	0.195561648073368	0.708370626180138
T104	X2	X2	0.000110907696539181	8.56034968830386e-05	157	15	0.19713117726294	0.708964497926604
T323	X3	X3	-0.000138850781652812	0.000107235766687285	157	16	0.197399449798234	0.708964497926604
T44	X1	male	0.00884250041258736	0.006846107990704	157	63	0.198505762617885	0.709576042691266
T96	X3	X3	-0.00154458250354098	0.00120062654791029	157	48	0.200284221084878	0.709576042691266
T143	X3	X3	-0.00014613575794138	0.000113638761475248	157	69	0.200462678195358	0.709576042691266
T174	X2	X2	0.000546554550152712	0.000423373852201567	157	121	0.198733819760472	0.709576042691266
T223	X2	X2	3.40298601995492e-06	2.6429517139909e-06	157	1	0.199905365804098	0.709576042691266
T246	X3	X3	0.000864916400897129	0.000671962339023455	157	28	0.200051351304595	0.709576042691266
T247	X3	X3	-0.000227575042857691	0.000177028222613924	157	16	0.200615115074194	0.709576042691266
T284	X2	X2	0.000432495135025136	0.000334834123306647	157	11	0.198485030796313	0.709576042691266
T12	X1	male	-0.0084947232335038	0.00667369326100428	157	129	0.205061150309583	0.709993529889801
T27	E1	CRC	0.0130380363759158	0.0101795601199012	157	146	0.202265457869727	0.709993529889801
T50	X3	X3	-0.00104945832935917	0.000824772645829579	157	135	0.205218890905365	0.709993529889801
T73	X1	male	-0.000749457303073855	0.000586448499574493	157	26	0.203264545401898	0.709993529889801
T136	E1	CRC	-0.000844655861033781	0.000663943000510831	157	23	0.205303923074358	0.709993529889801
T178	X2	X2	9.65063072603012e-05	7.58292819730859e-05	157	90	0.205127791586653	0.709993529889801
T183	X1	male	-0.00184716858433391	0.00144816399140271	157	28	0.204122108460415	0.709993529889801
T295	X3	X3	-0.000656809605693894	0.000514520993461098	157	54	0.203762065228733	0.709993529889801
T296	X2	X2	3.56329138874726e-05	2.79668404788086e-05	157	33	0.204620462653854	0.709993529889801
T364	X1	male	-0.00482486247926131	0.00376375055067352	157	19	0.201871930936402	0.709993529889801
T378	X1	male	-0.00217522914446565	0.0017030951524734	157	8	0.203524240975257	0.709993529889801
T400	X1	male	-0.000234753639618968	0.000184223538276871	157	4	0.204559005071531	0.709993529889801
T419	E1	CRC	-0.000184235157823815	0.000145090110474726	157	1	0.206149417942397	0.710281913206339
T462	E1	CRC	-0.000936896338797353	0.000737830905377294	157	2	0.206149417942398	0.710281913206339
T91	X2	X2	0.000276774302470938	0.000218709788351518	157	77	0.207685600266809	0.711402838566262
T122	X3	X3	-0.00122919581011885	0.000971529313793026	157	123	0.207781778230039	0.711402838566262
T139	X3	X3	-0.000645600103990947	0.000509753943204429	157	100	0.207326062103247	0.711402838566262
T338	X3	X3	-0.000220829338651729	0.000174623419451145	157	17	0.208001366426295	0.711402838566262
T282	X3	X3	0.000576871640647886	0.000458110548091208	157	56	0.209925650132709	0.71666925246771
T371	E1	CRC	-0.000424660839602896	0.000338249404567814	157	3	0.211287979532718	0.720001451277854
T240	X1	male	0.000489301706452739	0.000390277506462445	157	7	0.211917793082598	0.720829865521828
T183	X3	X3	-0.000225185684272006	0.000179859328014163	157	28	0.212541222081275	0.721560986024549
T313	X1	male	-0.000793383178299392	0.000634197083843325	157	25	0.212906943301235	0.721560986024549
T155	X3	X3	-0.00160097198940271	0.00128349685104175	157	106	0.214238742675913	0.724756835477137
T123	X2	X2	3.02964867282579e-05	2.44331789627719e-05	157	2	0.216947692370748	0.726785688712488
T135	X2	X2	0.000120141165285441	9.68584689748905e-05	157	89	0.216798230985377	0.726785688712488
T164	X1	male	-0.00127829595381473	0.00102730596415071	157	4	0.215349307279737	0.726785688712488
T201	E1	CRC	-0.00533568863730421	0.00429974731296389	157	56	0.216594734621338	0.726785688712488
T207	E1	CRC	0.00439247710095061	0.00354418031792713	157	99	0.217177912345953	0.726785688712488
T257	X1	male	-0.0008790330719668	0.000708509346536793	157	22	0.216687277333819	0.726785688712488
T3	X2	X2	0.000738011882142397	0.000603329617543059	157	126	0.223186306414878	0.727905136149629
T11	X1	male	-0.0119390526612844	0.00990540884879398	157	150	0.230008650854148	0.727905136149629
T11	X3	X3	-0.00148407196809313	0.0012302337234086	157	150	0.229613792058959	0.727905136149629
T15	X2	X2	-0.000339748524183803	0.000281757555814176	157	141	0.229811619306326	0.727905136149629
T47	X1	male	-0.0025377667454618	0.00209857636365681	157	47	0.228483462675849	0.727905136149629
T87	E1	CRC	0.00211926373042638	0.00175085393745688	157	47	0.228048385987539	0.727905136149629
T95	X2	X2	1.56208660265213e-05	1.2663948440902e-05	157	7	0.219348040260794	0.727905136149629
T101	X3	X3	0.00107202673579769	0.000877202410984548	157	150	0.223613640009317	0.727905136149629
T112	X1	male	-0.00473610440480823	0.00388790255509972	157	15	0.225099907241662	0.727905136149629
T121	E1	CRC	-0.00274636276284364	0.00227141090819754	157	39	0.228552478261388	0.727905136149629
T136	X1	male	0.000786516221591267	0.000638060027382503	157	23	0.219654130368166	0.727905136149629
T160	X3	X3	-0.000693577813796859	0.000569370561553643	157	56	0.225105976997098	0.727905136149629
